tile_id,campaign,grid_x_km,grid_y_km,col_path,cir_path,col_size_bytes,cir_size_bytes,col_sha256,cir_sha256,col_points,cir_points,point_count_match,bounds,crs,split,source_readable,source_read_error,min_distance_to_train_m,min_distance_to_val_m,min_distance_to_test_m
PNOA_2015_GAL-W_510-4686_ORT-CLA-COL,GAL-W-2015,510,4686,data/raw/pnoa_galicia/PNOA_2015_GAL-W_510-4686_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_510-4686_ORT-CLA-CIR.laz,4297918,4013121,a60c939ca7ed8518cfdf46c10611a97b7b9622a4e7133df76d465dc5edbe577f,34717c3e8958b85d33d23dd041b2d0473e8f9ebe50bbbc8c7cdf0a1ac02f1bdf,815049,815049,True,"[510000.0,4684000.0,511999.99,4685999.99]",EPSG:25829,train,True,,0.009999940870329738,128392.95981910384,70000.01399999991
PNOA_2015_GAL-W_510-4704_ORT-CLA-COL,GAL-W-2015,510,4704,data/raw/pnoa_galicia/PNOA_2015_GAL-W_510-4704_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_510-4704_ORT-CLA-CIR.laz,27163349,26710264,4ce2a74084d674c1859ae3ca84d263d51e51aba49cb2b77ee9919e4eaf3e9819,b8dda0f970cdbf8f3e1e73fe03c1afeaef862e9109711b99449b881cbf3a4841,3866206,3866206,True,"[510000.0,4702000.0,511999.99,4703999.99]",EPSG:25829,train,True,,0.009999999776482582,111430.47954050117,82073.1522484678
PNOA_2015_GAL-W_510-4706_ORT-CLA-COL,GAL-W-2015,510,4706,data/raw/pnoa_galicia/PNOA_2015_GAL-W_510-4706_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_510-4706_ORT-CLA-CIR.laz,13396631,12559855,2ffbe50d53d779c915eb05969ccaaeda14a51802d4a04cca7fe6d94545c2d868,d79b233ac3e777db1d96c8fe6bceb4684e2dc218bc1e62efc4316fdfd116dcbd,1992963,1992963,True,"[510000.0,4704000.0,511999.99,4705999.99]",EPSG:25829,train,True,,0.009999999776482582,109566.1979379237,83546.40842071055
PNOA_2015_GAL-W_512-4662_ORT-CLA-COL,GAL-W-2015,512,4662,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4662_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4662_ORT-CLA-CIR.laz,31767669,31757595,695874bd0c3a1919eeefbbcd41143bf85884a22771c75664998875f6c7cf1960,0d7cf5647457dc17f18cd1ee286f17b25b4c3fef206ee7088c21aaff75b3ae85,4328421,4328421,True,"[512000.0,4660000.0,513999.99,4661999.99]",EPSG:25829,train,True,,0.009999999776482582,150866.54742438317,56921.01053214176
PNOA_2015_GAL-W_512-4664_ORT-CLA-COL,GAL-W-2015,512,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4664_ORT-CLA-CIR.laz,14068272,13044479,c7a69a73612d661a54d293cd291948b4458ea9b120af230bab6fbe1d099af5ba,7b4e9402b2b65606a039de14ee9761853573c45e11558aa91e67a1659d4cb3a7,2037106,2037106,True,"[512000.0,4662000.0,513999.99,4663999.99]",EPSG:25829,train,True,,0.009999999776482582,148931.91428199626,57584.733046183275
PNOA_2015_GAL-W_512-4666_ORT-CLA-COL,GAL-W-2015,512,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4666_ORT-CLA-CIR.laz,5880783,4329239,5a180abb02dfb6758477e719eae11870abbc2c2ffb2c209aec4577dd5eed6ddd,eb98c48f70f8b77f4e894f5d425f466b6075a937cc440738263a4f0245f03b2b,1012524,1012524,True,"[512000.0,4664000.0,513999.99,4665999.99]",EPSG:25829,train,True,,0.009999999718274921,146999.03078471677,58309.53198234566
PNOA_2015_GAL-W_512-4668_ORT-CLA-COL,GAL-W-2015,512,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4668_ORT-CLA-CIR.laz,14826143,13719183,b9d68e03496a9367faa0f5bdf4cd5bd4fb0d3f39c0583bd652a12247e8c15a94,cc33bf7677146fdd7333cdfd4f6551c1ea930bf12c9afd051b552b79230ad431,2179278,2179278,True,"[512000.0,4666000.0,513999.99,4667999.99]",EPSG:25829,train,True,,0.009999999776482582,145067.96686930003,59093.16001027691
PNOA_2015_GAL-W_512-4670_ORT-CLA-COL,GAL-W-2015,512,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4670_ORT-CLA-CIR.laz,4317291,4215341,e4ec18701ceeb0103735eb50ceecf60479e3b5221ad741bc81c2c85b22e90a0d,c23928e0519e42e2308ce64e23c3bc933cc06a8275a245b83e9b8d304ec949ac,921491,921491,True,"[512000.0100000883,4668000.00001243,513999.9900000883,4669999.990012431]",EPSG:32629,train,True,,0.009999911417253315,143138.7961668711,59933.309608572694
PNOA_2015_GAL-W_512-4672_ORT-CLA-COL,GAL-W-2015,512,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4672_ORT-CLA-CIR.laz,4135672,4741254,dcdb68a000f091f37ea2965317812d9f5a424ba2e337fa80a06c22384d977896,3b102928fd46b0ffb92c84b66fb1fff874882523cedae89cb92464203b02030e,951651,951651,True,"[512000.00000008836,4670000.000012444,513999.99000008835,4671999.990012445]",EPSG:32629,train,True,,0.009999911650083959,141211.5962946854,60827.63878934911
PNOA_2015_GAL-W_512-4674_ORT-CLA-COL,GAL-W-2015,512,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4674_ORT-CLA-CIR.laz,4102456,4755940,8b2c9edb9f43eb1eccda536ba93167325091c711f47719200a24370a28f694a8,02a716160702f5f8e479a96be74cf63a6509de103916d153271766ea5e3a0068,957241,957241,True,"[512000.0000000884,4672000.000012461,513999.9900000884,4673999.990012461]",EPSG:32629,train,True,,0.010000013746321201,139286.44904686426,61773.79444989845
PNOA_2015_GAL-W_512-4676_ORT-CLA-COL,GAL-W-2015,512,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4676_ORT-CLA-CIR.laz,3971406,4478449,37598ad39710bf34cce79060e7ec5753c1b56fc743691db9394cba71b23f88c8,4b8664f24d50f0a3568ab30df85bf6e2e7d65288ca08c7eb64f53fa25a5f173e,935097,935097,True,"[512000.0000000885,4674000.000012475,513999.99000008847,4675999.990012475]",EPSG:32629,train,True,,0.009987524710595608,137363.44072597008,62769.4330131238
PNOA_2015_GAL-W_512-4678_ORT-CLA-COL,GAL-W-2015,512,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4678_ORT-CLA-CIR.laz,4704462,4428040,68c7016283cb810161ed71f1a06569b7988c8672fa4175861b44a1f060063c8a,f017484f61d396dac19e1345749e04e938af01d8d3b1f5d204d38133eab83026,1035293,1035293,True,"[512000.0,4676000.0,513999.99,4677999.99]",EPSG:25829,train,True,,0.009987524710595608,135442.66244918352,63812.23832463633
PNOA_2015_GAL-W_512-4680_ORT-CLA-COL,GAL-W-2015,512,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4680_ORT-CLA-CIR.laz,22859185,22040879,60baf04d6642bb1447f2a76c6a5392d60eaab0e92837d15cdf0e392236ddb3db,60d701f993baeb9535f510225e85229c5050c6268d79f73561586d5bef790e0a,3207293,3207293,True,"[512000.0,4678000.0,513999.99,4679999.99]",EPSG:25829,train,True,,0.009999999776482582,133524.2104311787,64899.936825856654
PNOA_2015_GAL-W_512-4682_ORT-CLA-COL,GAL-W-2015,512,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4682_ORT-CLA-CIR.laz,29792509,28574008,c1ea2f3c0ec8e622df95f65e139b23bb04a0578e2e5a902337639e976e956ae6,22b7107938bdb5c0c2c4bd414942880697ab25794e7cb389cbd2de1f2f64cd5c,4002646,4002646,True,"[512000.0,4680000.0,513999.99,4681999.99]",EPSG:25829,train,True,,0.009999999776482582,131608.1864141282,66030.31000987488
PNOA_2015_GAL-W_512-4684_ORT-CLA-COL,GAL-W-2015,512,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4684_ORT-CLA-CIR.laz,10484347,9445258,46878bb4902c2a23ff6685c746966dd6f37169a47da056b1ad40b17caf3660a9,d220728723595e61fb0ef0f1b2300e4641d9569c2c2983f3dbcdcd474280b206,1661711,1661711,True,"[512000.0,4682000.0,513999.99,4683999.99]",EPSG:25829,train,True,,0.009999999776482582,129694.69800713577,67201.20445349312
PNOA_2015_GAL-W_512-4686_ORT-CLA-COL,GAL-W-2015,512,4686,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4686_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4686_ORT-CLA-CIR.laz,5403713,4844063,1a1476decd21996ee431cfdd268f13cfcae367165cfd99a57aa24d2ea48c10ea,f29ce14ea9bd87822fa540f22d6bc090f9a706b162c22859cbdb457184611c00,959121,959121,True,"[512000.0,4684000.0,513999.99,4685999.99]",EPSG:25829,train,True,,0.009999999776482582,127783.8591180763,68410.53953887647
PNOA_2015_GAL-W_512-4704_ORT-CLA-COL,GAL-W-2015,512,4704,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4704_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4704_ORT-CLA-CIR.laz,7136626,5939827,a6426128dc2a560b6de1e725e5ad716e45e6c18c4689028eba95f250a47db746,9e69c425de421ccffe5930d82e672df0b7975367a91c4db6d8fcd9664cb3fe5e,1264129,1264129,True,"[512000.0,4702000.0,513999.99,4703999.99]",EPSG:25829,train,True,,0.009999999776482582,110728.10975820191,80721.75840503088
PNOA_2015_GAL-W_512-4706_ORT-CLA-COL,GAL-W-2015,512,4706,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4706_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_512-4706_ORT-CLA-CIR.laz,9741683,8522502,19cef8d4cdd48e3adb958092f8c73b82a1056d5327392dabb9a71f3a47ebdc87,10183128dec96b060a310b59af482b5f381765613ed885e508750c052f1aeda6,1656106,1656106,True,"[512000.0,4704000.0,513999.99,4705999.99]",EPSG:25829,train,True,,0.009999999776482582,108851.79948246438,82219.23327300111
PNOA_2015_GAL-W_514-4662_ORT-CLA-COL,GAL-W-2015,514,4662,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4662_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4662_ORT-CLA-CIR.laz,29839094,29768583,48c561266c5d8354a5f46582d3334b1c2630302236bc9352028cad464893606b,c5b6f9467a50cb7fcf200deaf5e5bce797bce7afc8e4afd85fc8f0ec20d4d24f,4126988,4126988,True,"[514000.0,4660000.0,515999.99,4661999.99]",EPSG:25829,train,True,,0.009999994188547134,150375.12311466952,55027.27868975708
PNOA_2015_GAL-W_514-4664_ORT-CLA-COL,GAL-W-2015,514,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4664_ORT-CLA-CIR.laz,20767554,20109476,14ea8caa24f43736f452ee6f00222aed34958fa8e1718c48b386e280905a465a,27805c61180590b962e054718a279c2d49286cd64d31856cca4ad5f2daffd728,3090162,3055067,False,"[513999.99999999977,4661999.999999994,515999.98999999976,4663999.989999995]",EPSG:2158,train,True,,0.009999994188547134,148434.0850738127,55713.56603198177
PNOA_2015_GAL-W_514-4666_ORT-CLA-COL,GAL-W-2015,514,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4666_ORT-CLA-CIR.laz,16616754,15877012,85cf99886950e0e7df3a1fe94a5eb7a4b0f52022dea4677733d757faf999a0a6,c28a42fdb0dcdcf165257e3e5bccf445dbca765703aa6bc0e83194552ccd6de7,2309731,2281290,False,"[513999.9999999997,4663999.999999993,515999.9899999997,4665999.989999993]",EPSG:2158,train,True,,0.009999997913837433,146494.63325202942,56462.38996004237
PNOA_2015_GAL-W_514-4668_ORT-CLA-COL,GAL-W-2015,514,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4668_ORT-CLA-CIR.laz,21846567,21420601,38007d1316da834f1c22187173b47cdf3db26077046130e27d4f674521f0fb99,6d6177ffcdd66e6c4a994178d4b8896db480eee0cc92974589927270b83e8159,3074545,3074545,True,"[514000.0,4666000.0,515999.99,4667999.99]",EPSG:25829,train,True,,0.00999999139457941,144556.8314940207,57271.29752328116
PNOA_2015_GAL-W_514-4670_ORT-CLA-COL,GAL-W-2015,514,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4670_ORT-CLA-CIR.laz,13352099,12522379,6f005d0e38aae6b5137a8cee5c788755918b75bfd898746d9210db6fd1be32e0,a6db9a2dc9e686c69a05242be03bf3c0889dca3e3f695c72ed86aedd65fddf28,2007448,1981327,False,"[513999.9999999997,4667999.999999992,515999.9899999997,4669999.989999992]",EPSG:2158,train,True,,0.009999911417253315,142620.74705855123,58137.78083139899
PNOA_2015_GAL-W_514-4672_ORT-CLA-COL,GAL-W-2015,514,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4672_ORT-CLA-CIR.laz,8801362,8367380,606c5a95848ea3f5baec7a89176086a6eb12d8fcb6fc8c65a14a3fdd372de1aa,47f1699011596840a3883fa16873f5a76a43f9a6c7d27042e6e97e048c3d7be9,1350703,1350703,True,"[514000.0,4670000.0,515999.99,4671999.99]",EPSG:25829,train,True,,0.009999911650083959,140686.45084542842,59059.30578664287
PNOA_2015_GAL-W_514-4674_ORT-CLA-COL,GAL-W-2015,514,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4674_ORT-CLA-CIR.laz,4253707,4562315,3a5be4bdd001028faf43a7d03dd1b4ae195b6442a86b75f10535bce79d3166f5,0f047ebf432691baaa229df1d12ffd9713374ac85912b542bfb45f10e8da0a10,807682,807682,True,"[514000.00000010314,4672000.000012459,515999.99000010313,4673999.990012459]",EPSG:32629,train,True,,0.009999896865338087,138754.01762861814,60033.33774443176
PNOA_2015_GAL-W_514-4676_ORT-CLA-COL,GAL-W-2015,514,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4676_ORT-CLA-CIR.laz,4252081,4985730,8fc3c5ba67c3510bddad05cc1ad02b16d4adc5819341203dcfc68090b36e241d,5f7732000ec927b89581fdeea9208850d6c65c210a95dbf9b890f6f6c39efa5f,883864,883864,True,"[514000.0000001032,4674000.000012473,515999.9900001032,4675999.990012473]",EPSG:32629,train,True,,0.009987526573240757,136823.52636909793,61057.363853901676
PNOA_2015_GAL-W_514-4678_ORT-CLA-COL,GAL-W-2015,514,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4678_ORT-CLA-CIR.laz,5924556,5968844,872bc8b832fe234270b49e3a1b35c13ab846e1dfdba2583455631f6fa4083753,b521b7879b88b476eddc0cce3ae16d96485b09fa77353db00e780c573df67f85,1088403,1088403,True,"[514000.0,4676000.0,515999.99,4677999.99]",EPSG:25829,train,True,,0.009987526573240757,134895.0604407805,62128.91211022599
PNOA_2015_GAL-W_514-4680_ORT-CLA-COL,GAL-W-2015,514,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4680_ORT-CLA-CIR.laz,31200672,30343915,ad7cdba506c67744e7908199efb6f690cc56432f2e69e1aa65828ebc34e1cb00,b7b939d247db7a29aa25194e045a35af28eb2ff92b656058111e4446937291e2,4149399,4149399,True,"[514000.0,4678000.0,515999.99,4679999.99]",EPSG:25829,train,True,,0.00999999325722456,132968.70794013175,63245.567117389226
PNOA_2015_GAL-W_514-4682_ORT-CLA-COL,GAL-W-2015,514,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4682_ORT-CLA-CIR.laz,23555194,22457597,ecdd3ab2d7ba2e231d44bd35ddb3fe7357dfd443c69777b06a3adbeb5fb3bbe9,f37f6e318ab81c38ffacd920a4102561b605c39f3a6e0db972f3c09bd7c85a48,3217080,3177797,False,"[513999.99999999977,4679999.9999999935,515999.98999999976,4681999.989999994]",EPSG:2158,train,True,,0.00999999325722456,131044.56208181985,64404.98272649184
PNOA_2015_GAL-W_514-4684_ORT-CLA-COL,GAL-W-2015,514,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4684_ORT-CLA-CIR.laz,21630664,20743577,c4c517498866a9da0a049a0ae2f56dec08d7447f2f98039b4ecefddb7ec569b6,ce665b4c8187b72257bebf60f6e266bb79b6969ce00a5ab646e5288278c52d70,2920469,2920469,True,"[514000.0,4682000.0,515999.99,4683999.99]",EPSG:25829,train,True,,0.009999999776482582,129122.72151391677,65604.89189077429
PNOA_2015_GAL-W_514-4686_ORT-CLA-COL,GAL-W-2015,514,4686,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4686_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4686_ORT-CLA-CIR.laz,22416930,21588025,2ad057fed6eec90d7e2250f28a724233d9048ead118608335dc13286daf26d8a,af7eb10915390e7f58e8b23b4d783f8b46c1e47609a32703940e44d426ce5008,3168366,3168366,True,"[514000.0,4684000.0,515999.99,4685999.99]",EPSG:25829,train,True,,0.00999999966006726,127203.29072436267,66843.11393105637
PNOA_2015_GAL-W_514-4704_ORT-CLA-COL,GAL-W-2015,514,4704,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4704_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4704_ORT-CLA-CIR.laz,26315799,25728677,9baf4a01db8dfc8a240c8bcd937afcb95beb065690382ebcd0336b652cb41615,dfa819ddd1b28473c74632dc27821abf84ea25d09477b243ca907bc899c29390,3993719,3993719,True,"[514000.0,4702000.0,515999.99,4703999.99]",EPSG:25829,train,True,,0.009999999776482582,110057.60678218825,79397.74707131289
PNOA_2015_GAL-W_514-4706_ORT-CLA-COL,GAL-W-2015,514,4706,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4706_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_514-4706_ORT-CLA-CIR.laz,17070242,16081068,d1ec5bcfcbaf3071ce46cdf73b1b07baef4bdd9799feb40c67d113044e553eb9,114ed24a950c23f6903d58f73e02fcbfe561a99f60f9f7afd9edc5723783f358,2766906,2766906,True,"[514000.0,4704000.0,515999.99,4705999.99]",EPSG:25829,train,True,,0.009999999776482582,108169.6665917437,80919.72738461354
PNOA_2015_GAL-W_516-4662_ORT-CLA-COL,GAL-W-2015,516,4662,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4662_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4662_ORT-CLA-CIR.laz,28798572,28740736,874cf7d417e9216261719cb0adee5cce3bfdc5c8d08244a2dd141e4373681275,1e8f3f8213a1ec53f8d19bb13f057c71dec49862b882521015b2924777c25218,3861293,3861293,True,"[516000.0,4660000.0,517999.99,4661999.99]",EPSG:25829,train,True,,0.009999999776482582,149908.77283118013,53141.333818414765
PNOA_2015_GAL-W_516-4664_ORT-CLA-COL,GAL-W-2015,516,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4664_ORT-CLA-CIR.laz,23405865,23264616,689a9c5d192c8497809836dc0e727c2926b6cfe0ec845e0145463a2cb6e1da07,af9b508d3ded8d47aad23c7df31f28a8999c8eec3d69e5a480e03690cf94b3c7,3440008,3440008,True,"[516000.0,4662000.0,517999.99,4663999.99]",EPSG:25829,train,True,,0.00999999139457941,147961.61708935397,53851.66107001893
PNOA_2015_GAL-W_516-4666_ORT-CLA-COL,GAL-W-2015,516,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4666_ORT-CLA-CIR.laz,23742060,23332544,cf15e7d89208ac8c1165d9b35a39b0cbee26a0c5055573281ebed372f9799c03,d1b8e19bb77ac29be028eeb69fb43196c1339453980a8fe91d57c0bd8c943820,3609614,3569811,False,"[515999.99999999965,4663999.999999992,517999.98999999964,4665999.989999992]",EPSG:2158,train,True,,0.00999999139457941,146015.8898601287,54626.01431552422
PNOA_2015_GAL-W_516-4668_ORT-CLA-COL,GAL-W-2015,516,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4668_ORT-CLA-CIR.laz,27886801,27675220,20845c7f23fb8df6d40d0a9cf74c28740e0daaf012da7f981a210e8998aa19df,3082dc1e342ce25f465f8f2be03bc0275e63730a6936cb3e9f3b355b98da5b8b,3866888,3866888,True,"[516000.0,4666000.0,517999.99,4667999.99]",EPSG:25829,train,True,,0.009999999776482582,144071.64902085718,55461.71183798955
PNOA_2015_GAL-W_516-4670_ORT-CLA-COL,GAL-W-2015,516,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4670_ORT-CLA-CIR.laz,32459341,31653135,98fdc6d158614331c011e10d0898d57386dba5fc24de6c121d591d4c8fbc8cbf,b6d2944ed90f484c25c696005d8b88bbb996b2ba35bd6dd8f5c9094a65569535,4334997,4334997,True,"[516000.0,4668000.0,517999.99,4669999.99]",EPSG:25829,train,True,,0.009999999776482582,142128.95557040896,56356.02470011693
PNOA_2015_GAL-W_516-4672_ORT-CLA-COL,GAL-W-2015,516,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4672_ORT-CLA-CIR.laz,22029233,21352043,bfed31f759713842d056e0ded661c70da9fca56afbe462787b45a7ff88535af1,f29d9d46acbef08f731fc4df571ad424074bf5b9be23a0e9bf7d9e3be390758d,3081948,3081948,True,"[516000.0,4670000.0,517999.99,4671999.99]",EPSG:25829,train,True,,0.009999999718274921,140187.87383893624,57306.208738671485
PNOA_2015_GAL-W_516-4674_ORT-CLA-COL,GAL-W-2015,516,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4674_ORT-CLA-CIR.laz,5190554,4749158,211d08b4d2b0f345f85a211efe0032eb52c2954197f3dfa86f2181e9f7ffb455,7947798382345f28c4f934d7777b65532304a8333d9131e9ccbf8b6ea2d6e1b1,921986,921986,True,"[516000.0,4672000.0,517999.99,4673999.99]",EPSG:25829,train,True,,0.009999896865338087,138248.47171461873,58309.53266833981
PNOA_2015_GAL-W_516-4676_ORT-CLA-COL,GAL-W-2015,516,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4676_ORT-CLA-CIR.laz,4118174,4354295,f94e60f3d5f709ee848d70ada2c7e76beb3a8c65621aae8367a5d5b2e8be9ec2,63100cae1e558399b653ec2231bf30448d3f531ddc097d75ecdc7cab66039683,868670,868670,True,"[516000.0000001179,4674000.000012472,517999.9900001179,4675999.9900124725]",EPSG:32629,train,True,,0.009987527504563332,136310.82087667604,59363.302138498155
PNOA_2015_GAL-W_516-4678_ORT-CLA-COL,GAL-W-2015,516,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4678_ORT-CLA-CIR.laz,9037011,8936653,f6d5fc11eeae94beb2b461f08de95bacecb5341c14c2f59e583e619b37b9a53f,ad8d10bffcaf09b7336f4c60c714bd70746d71b9fe77730f2fb68a7627a2efe1,1499167,1499167,True,"[516000.0,4676000.0,517999.99,4677999.99]",EPSG:25829,train,True,,0.009987527504563332,134374.99712119135,60464.87972368907
PNOA_2015_GAL-W_516-4680_ORT-CLA-COL,GAL-W-2015,516,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4680_ORT-CLA-CIR.laz,25808868,25020398,4674a1a8c5734034c80619d3a2ab9a975af7ca55cdd44fa302d80013de358929,ce9f50984043fb400b860d3bb43cba67aa6f53ced92289cb85415ecb67e29180,3522621,3522621,True,"[516000.0,4678000.0,517999.99,4679999.99]",EPSG:25829,train,True,,0.009999999776482582,132441.08052740438,61611.701161388046
PNOA_2015_GAL-W_516-4682_ORT-CLA-COL,GAL-W-2015,516,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4682_ORT-CLA-CIR.laz,32009270,31258846,de4c7785acedeb293baab415dbd52536cd1c38961f9bb90663d59b3d2389c817,49dc62c924aab809b94a00c2f76207134cc602471040cc83fa6ee204558731af,4231572,4231572,True,"[516000.0,4680000.0,517999.99,4681999.99]",EPSG:25829,train,True,,0.009999999776482582,130509.15589035368,62801.28788488484
PNOA_2015_GAL-W_516-4684_ORT-CLA-COL,GAL-W-2015,516,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4684_ORT-CLA-CIR.laz,36214641,35537866,c2c251257f500c2810a766600e2e74837474e3713a53961d892686d59ba8db8a,18f3c91c94fc5294c54808448351daea4a2f80f2ce4e593b8d4c5271ca7ed72d,4667772,4667772,True,"[516000.0,4682000.0,517999.99,4683999.99]",EPSG:25829,train,True,,0.00999999139457941,128579.31299847136,64031.25642996695
